Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TRF6;6010491-55.2024.4.06.3803;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6014317-89.2024.4.06.3803;2024;{12503};;;{ADVOCACIA GERAL DA UNIAO,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA,UNIVERSIDADE FEDERAL DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,EMPRESA PUBLICA,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,AUTARQUIA FEDERAL}
TRF6;6000093-49.2024.4.06.3803;2024;{12487};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF6;6004266-19.2024.4.06.3803;2024;{12508};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6014661-70.2024.4.06.3803;2024;{12503};;;;
TRF6;6004434-21.2024.4.06.3803;2024;{12483};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6007377-11.2024.4.06.3803;2024;{12486};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MEDICO,CAIXA DE ASSISTENCIA DOS ADVOGADOS DE MINAS GERAIS};{COOPERATIVA,ASSOCIACAO PRIVADA}
TRF6;6006687-79.2024.4.06.3803;2024;{12491};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6000921-45.2024.4.06.3803;2024;{12501};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6006972-72.2024.4.06.3803;2024;{12502};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF6;6001513-89.2024.4.06.3803;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6005761-98.2024.4.06.3803;2024;{12501};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6013844-06.2024.4.06.3803;2024;{12488};{UNIMED UBERLANDIA COOP.REGIONAL TRABALHO MEDICO LTDA};{COOPERATIVA};{AGENCIA NACIONAL DE SAUDE SUPLEMENTAR};{AUTARQUIA FEDERAL}
TRF6;6009936-38.2024.4.06.3803;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6005318-50.2024.4.06.3803;2024;{12506};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6001788-38.2024.4.06.3803;2024;{12500};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA,UNIVERSIDADE FEDERAL DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,EMPRESA PUBLICA,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,AUTARQUIA FEDERAL}
TRF6;6001507-82.2024.4.06.3803;2024;{12506};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,SECRETARIA MUNICIPAL DA SAUDE,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,MUNICIPIO}
TRF6;6005642-40.2024.4.06.3803;2024;{12506};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA,CENTRAL DE REGULACAO DE LEITOS DO MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,ND}
TRF6;6010357-28.2024.4.06.3803;2024;{12505};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE ARAGUARI};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6013727-15.2024.4.06.3803;2024;{12483};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,ESTADO DE MINAS GERAIS,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,EMPRESA PUBLICA,ESTADO OU DISTRITO FEDERAL,FUNDACAO PUBLICA DE DIREITO PUBLICO ESTADUAL OU DO DISTRITO FEDERAL,MUNICIPIO}
TRF6;6010457-80.2024.4.06.3803;2024;{12483};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE MONTE CARMELO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6003421-84.2024.4.06.3803;2024;{12503};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6001789-23.2024.4.06.3803;2024;{12483};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6005062-10.2024.4.06.3803;2024;{12506};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA,UNIVERSIDADE FEDERAL DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,EMPRESA PUBLICA,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,AUTARQUIA FEDERAL}
TRF6;6006145-61.2024.4.06.3803;2024;{12483};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6014864-32.2024.4.06.3803;2024;{12506};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA,UNIVERSIDADE FEDERAL DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,EMPRESA PUBLICA,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,AUTARQUIA FEDERAL}
TRF6;6015379-67.2024.4.06.3803;2024;{12500};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6014852-18.2024.4.06.3803;2024;{12505};{MINISTERIO PUBLICO DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE MINAS GERAIS,MUNICIPIO DE UBERLANDIA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF6;6009506-86.2024.4.06.3803;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
