Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TJSP;sigiloso(353756589);2024;{12487};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSP;1006595-47.2020.8.26.0438;2024;{12489,10671};;;{UNIMED DO ESTADO DE SAO PAULO - FEDERACAO ESTADUAL DAS COOPERATIVAS MEDICAS};{COOPERATIVA}
TJSP;1008525-66.2021.8.26.0438;2024;{12488};{TERCI & TERCI SUPERMERCADOS LTDA};{SOCIEDADE EMPRESARIA LIMITADA};{UNIMED DE PENAPOLIS COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJSP;1005958-28.2022.8.26.0438;2024;{14760};;;{UNIMED DE PENAPOLIS COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJSP;sigiloso(354455844);2024;{12494};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSP;0000795-21.2021.8.26.0438;2024;{12487};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0002905-90.2021.8.26.0438;2024;{12495};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0000795-55.2020.8.26.0438;2024;{12484};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0000242-71.2021.8.26.0438;2024;{12484};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;1002613-88.2021.8.26.0438;2024;{12495};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;1004517-80.2020.8.26.0438;2024;{12484};;;{ESTADO DE SAO PAULO};{ESTADO OU DISTRITO FEDERAL}
TJSP;0003147-15.2022.8.26.0438;2024;{12499};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0001486-35.2021.8.26.0438;2024;{12487};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0000231-42.2021.8.26.0438;2024;{12484};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0004098-09.2022.8.26.0438;2024;{12484};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0002469-34.2021.8.26.0438;2024;{12490};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0003875-56.2022.8.26.0438;2024;{12484};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;0005353-02.2022.8.26.0438;2024;{12499};;;{MUNICIPIO DE PENAPOLIS};{MUNICIPIO}
TJSP;1007758-91.2022.8.26.0438;2024;{12509};;;{MUNICIPIO DE BARBOSA};{MUNICIPIO}
TJSP;1001615-83.2022.8.26.0439;2024;{12489};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSP;1000840-56.2022.8.26.0443;2024;{14760};;;{CAIXA BENEF DOS FUNC DO BCO DO EST DE SAO PAULO CABESP};{ASSOCIACAO PRIVADA}
TJSP;sigiloso(353260239);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSP;0000104-89.2021.8.26.0443;2024;{12484};;;{ESTADO DE SAO PAULO,MUNICIPIO DE PIEDADE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSP;1000761-77.2022.8.26.0443;2024;{12503};;;{ESTADO DE SAO PAULO,MUNICIPIO DE PIEDADE};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSP;1000253-31.2022.8.26.0444;2024;{12496,12505};;;{ESTADO DE SAO PAULO,MUNICIPIO DE PILAR DO SUL};{ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TJSP;1001623-24.2022.8.26.0451;2024;{12487};;;{HAPVIDA ASSISTENCIA MEDICA S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSP;sigiloso(354914341);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSP;1011211-89.2021.8.26.0451;2024;{12489,10671};;;{IRMANDADE DA SANTA CASA DE MISERICORDIA DE PIRACICABA};{ASSOCIACAO PRIVADA}
TJSP;1005441-81.2022.8.26.0451;2024;{12489};;;{SAO FRANCISCO SISTEMAS DE SAUDE SOCIEDADE EMPRESARIA LIMITADA};{SOCIEDADE EMPRESARIA LIMITADA}
TJSP;sigiloso(354812470);2024;{12489};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TJSP;1000949-31.2020.8.26.0511;2024;{12488};;;{CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL};{COOPERATIVA}
TJSP;1001567-56.2020.8.26.0452;2024;{12487};;;{SECRETARIO DE ESTADO DA SAUDE GOVERNO DO ESTADO DE SAO PAULO};{ND}
TJSP;1003326-21.2021.8.26.0452;2024;{12489};;;{UNIMED DE OURINHOS COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJSP;1000678-65.2021.8.26.0453;2024;{12495};;;{ESTADO DE SAO PAULO};{ESTADO OU DISTRITO FEDERAL}
TJSP;1002341-92.2021.8.26.0471;2024;{12487};;;{UNIMED DE SOROCABA COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
TJSP;1001827-42.2021.8.26.0471;2024;{12489,11811};;;{NOTRE DAME INTERMEDICA SAUDE S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSP;1000260-73.2021.8.26.0471;2024;{12488,12489};;;{NOTRE DAME INTERMEDICA SAUDE S.A.};{SOCIEDADE ANONIMA FECHADA}
TJSP;1010304-68.2020.8.26.0510;2024;{12489,11811};;;{UNIMED DO ESTADO DE SAO PAULO - FEDERACAO ESTADUAL DAS COOPERATIVAS MEDICAS};{COOPERATIVA}
TJSP;1001296-33.2021.8.26.0510;2024;{12489};;;{UNIMED CAMPINAS COOPERATIVA DE TRABALHO MEDICO};{COOPERATIVA}
